node_id,address,leak,manual_address,longitude,latitude,api_check
81073623,Po Box 190 3000 AD,Paradise Papers,,,,True
81074164,Schlappgaass 13,Paradise Papers,,6.2469768845842335,49.84230035,True
81074519,Heuvelln 9,Paradise Papers,,5.1669767,52.2302352,True
81075072,Siriusdereef 22,Paradise Papers,,,,True
81075075,Wisentstraat 58,Paradise Papers,,4.7964025,51.59237,True
81075237,Telestone 8-Teleport,Paradise Papers,,,,True
81075883,Siriusdreef 22,Paradise Papers,,5.9063232,51.9601828,True
81076167,Silodam 125,Paradise Papers,,4.8911017,52.3908383,True
81076926,Peerke Donderspad 4,Paradise Papers,,4.501839,52.1966465,True
81077510,Joulehof 12,Paradise Papers,,4.3097306,51.4987823,True
81077915,Esther de Boer,Paradise Papers,,4.8267815,52.3538737,True
81078282,c/o Creedence Crest Financial Services B.V.,Paradise Papers,,,,True
81078346,Herikerbergweg 238,Paradise Papers,,4.9418623,52.3080368,True
81078671,Naritaweg 165 1043 BW,Paradise Papers,,4.832731,52.3862975,True
81078870,10 Weteringschans,Paradise Papers,,4.8846835,52.3618851,True
81078886,"Haagsche Hof (c/o Regus),",Paradise Papers,,,,True
81079253,Henriette Bosmanslaan 29,Paradise Papers,,4.5058062,51.9638038,True
81079255,Poortse Bos 10,Paradise Papers,,5.3615502,52.0673029,True
81079505,Zalmstraat 1,Paradise Papers,,4.2715361,52.0973707,True
81079506,Diepenbrockstraat 32,Paradise Papers,,4.8832156,52.3450628,True
81079699,Oudendk 167,Paradise Papers,,,,True
81079758,Alexanderstraat 23,Paradise Papers,,4.9207331,52.3639291,True
81080043,Harderwijkerweg 118,Paradise Papers,,5.7622095,52.2678347,True
81080272,Rosmolenweg 20,Paradise Papers,,4.7292982,51.8245655,True
81080318,c/o Repsol International Finance BV,Paradise Papers,,,,True
81080348,Oosteinde 305,Paradise Papers,,4.3848114,52.0793455,True
81080349,Van Ostadelaan 6,Paradise Papers,,5.2999386,52.2143254,True
81080351,Melkweg 17,Paradise Papers,,5.5087845,51.443189,True
81080844,Tukseweg 29,Paradise Papers,,6.1085857,52.7878992,True
81080875,Frankenslag 76,Paradise Papers,,4.2779286,52.0973558,True
81080876,Uoninginnegracht 82,Paradise Papers,,,,True
81082246,Starbaan 16,Paradise Papers,,,,True
81082422,Donizettistraat 65,Paradise Papers,,4.5721521,51.9188221,True
81082500,Dijkmate 7,Paradise Papers,,6.1805874,52.1369442,True
81082526,WTC Schiphol H-Tower 4/F,Paradise Papers,,,,True
81082686,Johan Van Oldenbarneveltlaan 5,Paradise Papers,,5.1299047,52.0881733,True
81082960,Strawinskylaan 917,Paradise Papers,,4.8744306,52.3402348,True
81083112,Rooswinkelstate 116,Paradise Papers,,5.8429953,53.2028136,True
81083372,Palestrinastraat 26 HS,Paradise Papers,,5.8756846,51.835872,True
81085821,Strawinskylaan 3105,Paradise Papers,,4.8699469,52.3402059,True
81085957,De Loete 27,Paradise Papers,,4.453871,52.0044328,True
81085958,Blaak 31,Paradise Papers,,4.486985002908895,51.91945185,True
81086007,Atrium 1st Floor,Paradise Papers,,5.758765,50.7556175,True
81086071,Rosmolenweg 20,Paradise Papers,,4.7292982,51.8245655,True
81086253,V Kretschmar van Veenlaan 86,Paradise Papers,,5.1769795,52.2356444,True
81086764,Badhuisweg 228,Paradise Papers,,4.3013103,52.1022523,True
81000383,Fred. Roeskestraat 123,Paradise Papers,,4.8623836,52.341129,True
81000433,"Wilhelminaplein 10, 3072 DE, Rotterdam",Paradise Papers,,4.4925805,51.9079757,True
81000662,"Gustav Mahlerlaan 350, 1082 ME",Paradise Papers,,4.8694914,52.3369265,True
81001076,2E Sweelinckstraat 84,Paradise Papers,,4.2819797,52.083129,True
81001111,Bosboom Toussaintstraat 41 2,Paradise Papers,,4.875835,52.3653525,True
81001156,Room OE47,Paradise Papers,,,,True
81001207,Corsicaweg 10-14,Paradise Papers,,4.810919,52.3977607,True
81002914,GROTE VOORT 291,Paradise Papers,,6.0652262,52.5087185,True
81003326,Locatellikade 1,Paradise Papers,,4.867383528814428,52.34345695,True
81003572,Frederick Hendricklaan 3,Paradise Papers,,,,True
81004273,Carniegieplein 4,Paradise Papers,,,,True
81004308,Fred Roeskestraat 123 1HG,Paradise Papers,,,,True
81004375,Paasheuvelweg 16,Paradise Papers,,4.9503998,52.2972543,True
81005345,Weidenweg 8,Paradise Papers,,7.881727414497607,51.54666145,True
81010047,Stadsplein 77,Paradise Papers,,4.5891628,51.9317304,True
81010704,Stationsweg 10,Paradise Papers,,6.0905911,52.5073134,True
81011278,P.O. BOX 575,Paradise Papers,,,,True
81011297,c/o ATC Trustees (Curacao) N.V.,Paradise Papers,,,,True
81011305,Rivium Promenade 200,Paradise Papers,,4.5465547,51.9078677,True
81011577,Hadelsweg 2,Paradise Papers,,,,True
81011920,c/o Repsol International Finance B.V.,Paradise Papers,,,,True
81012372,Hofplein 19,Paradise Papers,,4.477987071259085,51.92540265,True
81012449,Arnhemsestraatweg 37,Paradise Papers,,5.9599202,51.9959409,True
81013055,"C/o AI Capital, C.V.",Paradise Papers,,,,True
81068274,Berebwoutstraat 55,Paradise Papers,,,,True
81068276,Spoormakerserf 39,Paradise Papers,,5.6198842,51.4647245,True
81068278,Kerkacker 45,Paradise Papers,,5.1792816,51.5857683,True
81068283,Groot Hertoginnelaan 32,Paradise Papers,,4.2878687,52.0850599,True
81068286,Gabrielstr 37,Paradise Papers,,6.7899218,51.4198017,True
81068293,P.O. Box 1437,Paradise Papers,,,,True
81068296,Oosteinderweg 255,Paradise Papers,,4.7876138,52.280853,True
81068297,Frans Halsplantsoen 165,Paradise Papers,,4.4577639,52.1235379,True
81068300,Puntweg 8,Paradise Papers,,4.2953088,51.8567436,True
81068301,NesBIC Strategies Investment BV,Paradise Papers,,,,True
81068309,Bovenhaarweg 10-17,Paradise Papers,,5.4645767,52.0322152,True
81068323,Keizersgracht 62-64,Paradise Papers,,5.1133933,52.0999904,True
81068346,Berlagestraat 2,Paradise Papers,,5.0763125,52.1150484,True
81068358,Herenweg 41,Paradise Papers,,5.1097967,52.0968878,True
81068448,TMF Fund Administrators B.V.,Paradise Papers,,,,True
81068450,"Abbenbroekweg NT, The Hague",Paradise Papers,,,,True
81068581,Hudsonweg 8,Paradise Papers,,6.0741907,51.3980656,True
81068615,Prof.Lorentzlaan 70,Paradise Papers,,5.2583774,52.0898224,True
81068663,Nassaulaan 28,Paradise Papers,,4.3760314,52.007236,True
81069019,"Managing Director,",Paradise Papers,,76.3778834,10.1814521,True
81069110,Beukenhorstlaan 14,Paradise Papers,,4.3600166,52.1117268,True
81069111,ProLogis Europe,Paradise Papers,,,,True
81069277,"Westblaak 6, 3rd Floor KK",Paradise Papers,,,,True
81069320,"AHR, P.O. Box 9300",Paradise Papers,,,,True
81069390,Lange Voort 281,Paradise Papers,,4.4857308,52.1834155,True
88017577,,Paradise Papers,,,,True
88017578,,Paradise Papers,,,,True
88017579,,Paradise Papers,,,,True
88017580,,Paradise Papers,,,,True
88017581,,Paradise Papers,,,,True
88017582,,Paradise Papers,,,,True
88017583,,Paradise Papers,,,,True
88017584,,Paradise Papers,,,,True
88017585,,Paradise Papers,,,,True
88017586,,Paradise Papers,,,,True
88017587,,Paradise Papers,,,,True
88017588,,Paradise Papers,,,,True
88017589,,Paradise Papers,,,,True
88017590,,Paradise Papers,,,,True
88017591,,Paradise Papers,,,,True
88017592,,Paradise Papers,,,,True
88017593,,Paradise Papers,,,,True
88017594,,Paradise Papers,,,,True
88017595,,Paradise Papers,,,,True
88017596,,Paradise Papers,,,,True
88017597,,Paradise Papers,,,,True
88017598,,Paradise Papers,,,,True
88017599,,Paradise Papers,,,,True
88017600,,Paradise Papers,,,,True
88017601,,Paradise Papers,,,,True
88017602,,Paradise Papers,,,,True
88017603,,Paradise Papers,,,,True
88017604,,Paradise Papers,,,,True
88017605,,Paradise Papers,,,,True
88017606,,Paradise Papers,,,,True
88017607,,Paradise Papers,,,,True
88017608,,Paradise Papers,,,,True
88017609,,Paradise Papers,,,,True
88017610,,Paradise Papers,,,,True
88017611,,Paradise Papers,,,,True
88017612,,Paradise Papers,,,,True
88017613,,Paradise Papers,,,,True
88017614,,Paradise Papers,,,,True
88017615,,Paradise Papers,,,,True
88017616,,Paradise Papers,,,,True
88017617,,Paradise Papers,,,,True
88017618,,Paradise Papers,,,,True
88017619,,Paradise Papers,,,,True
88017620,,Paradise Papers,,,,True
88017621,,Paradise Papers,,,,True
88017622,,Paradise Papers,,,,True
88017623,,Paradise Papers,,,,True
88017624,,Paradise Papers,,,,True
88017625,,Paradise Papers,,,,True
88017626,,Paradise Papers,,,,True
88017627,,Paradise Papers,,,,True
88017628,,Paradise Papers,,,,True
88017629,,Paradise Papers,,,,True
120009774,"MANKESSTRAAT 6, 2597 CN DEN HAAG, THE NETHERLANDS",Paradise Papers,,4.3333285,52.0945724,True
120013970,WATERMANWEG 44 3067 GG ROTTERDAM THE NETHERLANDS,Paradise Papers,,4.5583277,51.9504,True
120015382,"WORLD TRADE CENTRE AMSTERDAM STRAWINSKYLAAN 1725 1077XX AMSTERDAM, THE NETHERLANDS",Paradise Papers,,,,True
120003828,"ROKIN 55, 1012 KK AMSTERDAM, THE NETHERLANDS,",Paradise Papers,,4.8921205,52.3691257,True
120005079,HOEKENRODE 6 1102 BR AMSTERDAM THE NETHERLANDS,Paradise Papers,,4.9493356,52.3125957,True
120004329,"WORLD TRADE CENTRE, TOWER D, 7TH FLOOR, STRAWINSKYLAAN 769, 1077XX AMSTERDAM, THE NETHERLANDS",Paradise Papers,,,,True
120008104,"ZIJLSTRAAT 70-74 2011 TR, HAARLEM THE NETHERLANDS",Paradise Papers,,4.6332584,52.3821593,True
120007378,"BORDEWIJKLAAN 18, 2591 XR 'S-GRAVENHAGE THE NETHERLANDS",Paradise Papers,,4.3657122,52.0897555,True
120005295,"HULLENBERGWEG 300, 1101 BV AMSTERDAM ZUIDOOST, THE NETHERLANDS.",Paradise Papers,,4.9517892,52.3050698,True
120007816,"KONINGSKADE, 30, 2596 AA THE HAGUE, THE NETHERLANDS.",Paradise Papers,,4.3142446,52.0883809,True
120008737,"HERENGRACHT 483 1017BT, AMSTERDAM NETHERLANDS",Paradise Papers,,4.8905657,52.3657726,True
120014575,"HOEKENRODE 6, AMSTERDAM",Paradise Papers,,4.9493356,52.3125957,True
120016410,"PRINSENGRACHT 13, AMSTERDAM 1015 DK",Paradise Papers,,4.8882255,52.3798126,True
120017493,"C/O LOYENS AND VOLKMAARS GROEN VAN PRINTERERTAAN 144, AMSTELVEEN 1008 BD, AMSTERDAM, HOLLAND",Paradise Papers,,,,True
120018871,"BLAAK 28-34, 3011 TA ROTTERDAM NETHERLANDS",Paradise Papers,,4.4864034,51.9186918,True
120016614,"AMSTERDAM, KEIZERSGRACHT 534 NETHERLANDS.",Paradise Papers,,4.9082375,52.3654427,True
120017544,"WORLD TRADE CENTRE, TOWER D, 1077 XX, AMSTERDAM, THE NETHERLANDS",Paradise Papers,,,,True
240362208,"BONGERD 45, SPAUBEEK, NETHERLANDS, 6176AV",Pandora Papers ,,5.8415108,50.9355795,True
240362587,"DUBBELSPOOR 102, CAPELLE AAN DEN USSEL, SOUTH HOLLAND, 2908AG, NETHERLANDS",Pandora Papers ,,,,True
240360137,"MEESTER KROEZESTRAAT 16, 8325 HJ VOLLENHOVE, THE NETHERLANDS",Pandora Papers ,,5.957996,52.6800989,True
240360138,"MEESTER KROEZESTRAAT 16, VOLLENHOVE  8325 HJ",Pandora Papers ,,5.957996,52.6800989,True
240361665,"BONGERD 45, SPAUBEEK  6176AV",Pandora Papers ,,5.8415108,50.9355795,True
240361184,"ELSHOF 25, 8131 WIJHE",Pandora Papers ,,6.2002121,52.3937635,True
240361185,"ELSHOF 25, 8131 RR WIJHE, NETHERLANDS",Pandora Papers ,,6.2002121,52.3937635,True
240361969,"LUTMASTRAAT 93 HS,, 1073GR, AMSTERDAM, NETHERLANDS",Pandora Papers ,,4.8929859,52.3505623,True
240361452,"ELSHOF 25, WIJHE 8131",Pandora Papers ,,6.2002121,52.3937635,True
240360831,"WESTBOSCHLAAN 151 A, LEIDSCHENDAM  2265 EN, NETHERLANDS",Pandora Papers ,,4.3996549,52.0852544,True
240362059,"KERKSTRAAT 214, 1017 GV AMSTERDAM, THE NETHERLANDS",Pandora Papers ,,4.890925,52.363008,True
240362060,"KERKSTRAAT 214, AMSTERDAM 1017",Pandora Papers ,,4.890925,52.363008,True
240071428,"DR. W. V/D HORSTLAAN 74, HOLANDA PAÍSES BAJOS",Pandora Papers ,,4.4232896,52.016714,True
240071766,"MEERHWIZENSTRAAT 21-1, NE-1078TG, AMSTERDAM",Pandora Papers ,,,,True
240071767,"EERSTE VAN SCHWINDENSTRAAT 28-1, NE-1093GD, AMSTERDAM",Pandora Papers ,,,,True
240070629,"ELZENBOS 21, GELDERNALSEN GDL NETHERLANDS",Pandora Papers ,,,,True
240070679,"BEULINGSTRAAT 6-A, BA AMSTERDAM NETHERLANDS",Pandora Papers ,,,,True
240070699,STOMPERSSTRAAT 6 B CR SINTR-OEDENRODE NETHERLANDS,Pandora Papers ,,,,True
240070789,FERDINAND BOLWEG 24 AMSTELVEEN NETHERLANDS,Pandora Papers ,,4.862875,52.3044782,True
240070920,CATSHEUVEL 95 THE HAGUE NETHERLANDS,Pandora Papers ,,4.2805896,52.0911892,True
240070923,PLATO-STRAAT 3 BRUNSSUM NETHERLANDS,Pandora Papers ,,5.9392505,50.9318206,True
240010326,KROMME ELLEBOOGESTEEG 3A3 20111 TS HAARLEM NETHERLANDS,Pandora Papers ,,,,True
240005142,"ORANJE NASSAULAAN 47, 1075 AK",Pandora Papers ,,4.8604948,52.3540146,True
240010560,HAARLEMMERWEG 77 LEIDEN 2334 GE NETHERLANDS,Pandora Papers ,,4.4893515,52.1728628,True
240003075,PUTTERDONK 26   VEGHEL 5467 NETHERLANDS,Pandora Papers ,,5.5568894,51.6255411,True
240003081,VAN LEEUWENHOEKSTRAAT 32 GRONINGEN 9727 JJ NETHERLANDS,Pandora Papers ,,6.562489,53.2045319,True
240003121,ANTWERPSESTRAAT   BERGEN OP ZOOM 4611AK NETHERLANDS,Pandora Papers ,,4.2893725,51.4895689,True
240003130,AMSTERDAMSESTRAATWEG 226 UTRECHT 3551 NETHERLANDS,Pandora Papers ,,5.1010948,52.099903,True
240005067,"ENKHUIZENSESTRAAT 11, 2587, RP SCHEVENINGEN",Pandora Papers ,,,,True
240009942,"PALIETERSTRAAT 2, 1183 LC AMSTELVEEN",Pandora Papers ,,,,True
240001883,"ROZENGRACHT 42-B, AMSTERDAM 1016 NETHERLANDS",Pandora Papers ,,4.8812015,52.3737071,True
240008032,BARENTSZSTRAAT 261   AMSTERDAM 1013NN NETHERLANDS,Pandora Papers ,,4.8868914,52.3887138,True
240008033,LUBECKSTRAAT 111   SN 'S-GRAVENHAGE NETHERLANDS,Pandora Papers ,,,,True
240008123,"TORESTRAAT 14, PB DEN HELDER 1781 NETHERLANDS",Pandora Papers ,,,,True
240002082,"HBS LAAN 42, 3262 JB OUD-BEIJERLAND, NETHERLANDS",Pandora Papers ,,,,True
240001007,DE ERVEN 5 1151 AR BROEK WATERLAND NETHERLANDS,Pandora Papers ,,4.9931523,52.4350371,True
240001008,DE ERVEN 5 WATERLAND 1151 NETHERLANDS,Pandora Papers ,,4.9931523,52.4350371,True
240001074,VLIEGERNVANGERLAAN 11 THE HAGUE NETHERLANDS,Pandora Papers ,,,,True
240001075,BRUGWEG 125C. THE HAGUE NETHERLANDS,Pandora Papers ,,,,True
240004997,DENNENLANN 18,Pandora Papers ,,,,True
240001158,"BOEKENROODEWEG 6, AERDENHOUT 2111HM NETHERLANDS",Pandora Papers ,,4.5958895,52.3587699,True
240001350,"BLAUWE, ZEGGE 41, 3648 K WILNIS NETHERLANDS",Pandora Papers ,,,,True
240002947,WATTEAUSTRAAT 8 A HS AMSTERDAM 1077 ZL NETHERLANDS,Pandora Papers ,,,,True
240000928,"GROEPSTANT 31-A, 3081 SG ROTTERDAM NETHERLANDS",Pandora Papers ,,,,True
240009132,"KAYA SAFIRO 13, BONAIRE",Pandora Papers ,,-68.2819874,12.1901483,True
240002307,BOEKENROODEWEG 6 AERDENHOUT 2111HM NETHERLANDS,Pandora Papers ,,4.5958895,52.3587699,True
240002601,"BOEKENROODEWEG 6, 2111HM AERDENHOUT NETHERLANDS",Pandora Papers ,,4.5958895,52.3587699,True
240008836,"EGELANTIERSTRAAT, 56 HILVERSUM 1214 NETHERLANDS",Pandora Papers ,,5.170071,52.2151793,True
240009186,DE ERVEN 5 1151 AR BROEK,Pandora Papers ,,4.9931523,52.4350371,True
240009187,DE ERVEN 5 1151 AR BROEK IN WATERLAND,Pandora Papers ,,4.9931523,52.4350371,True
240009188,DE ERVEN 5,Pandora Papers ,,5.172644487118326,51.04621375,True
58006300,"1101 CD AMSTERDAM ZUIDOOST, HOGEHILWEG 12",Paradise Papers,,4.9482132,52.3063957,True
58076751,"HEMOYSTRAAT 11, AMSTERDAM",Paradise Papers,,,,True
58076757,"HERENGRACHT 10A, 1015 BK, AMSTERDAM",Paradise Papers,,4.8912166,52.3789534,True
58076759,HERENWEG 38-A BREUKELEVEEN 32625 AG,Paradise Papers,,,,True
58076760,HERIKERBERGWEG 238 LUNA ARENA AMSTERDAM 1101CM,Paradise Papers,,,,True
58076761,"HERIKERBERGWEG 238 LUNA ARENA AMSTERDAM, ZUIDOOST 1101CM",Paradise Papers,,,,True
58076762,"HERIKERBERGWEG 238, LUNA ARENA, AMSTERDAM, ZUIDOOST, 1101 CM",Paradise Papers,,,,True
58076763,"HERIKERBERGWEG 238, ZUIDOOST AMSTERDAM 1101CM",Paradise Papers,,4.9418623,52.3080368,True
58076781,"HAARLEMERSTRAAT 16, 2181 HC HILLEGOM",Paradise Papers,,,,True
58076902,"LEIDSEVAART 396, HAARLEM 2014 HM",Paradise Papers,,4.6160882,52.3690654,True
58077037,GIJSBERTERF 4 2743 J Z WADDINXVEEN,Paradise Papers,,,,True
58077540,"GREBBEWEG 111, RHENEN 3911 AV",Paradise Papers,,5.5912681,51.9562166,True
58077563,LIEVEVROUWESTRAAT 17A JH BERGEN OP ZOOM 4611,Paradise Papers,,,,True
58077646,"GROTE NOORD 57, 1621 KE, HOORN",Paradise Papers,,5.0564983,52.6410141,True
58077813,LUTMASTRAAT 13.I 1072 AMSTERDAM,Paradise Papers,,4.8929859,52.3505623,True
58077850,Heijermansplein 238 Scheidam 3123 LL,Paradise Papers,,,,True
58077852,"Heinoord 28, 4824LS Breda, Netherlands",Paradise Papers,,4.7509208,51.6162145,True
58077862,HEMKADE 48A ZAANDAM 1506 PS,Paradise Papers,,4.8206568,52.4219126,True
58077863,"HENGELOSESTRAAT 50 , 7514 AJ ENSCHEDE",Paradise Papers,,6.8879868,52.2237986,True
58145277,'FLUYTSTRAAT 24' DEN HELDER 1784 NP,Paradise Papers,,4.7461268,52.9364336,True
58003342,"1, HELMERSSTRAAT AMSTERDAM 1054DN",Paradise Papers,,4.8698369,52.3622467,True
58004992,"105, KINGSFORDWEG, AMSTERDAM 1043GP",Paradise Papers,,4.8429165,52.3865191,True
58008491,125 VAN SWINDENSTRAAT DEN HAAG 2562,Paradise Papers,,4.2822084,52.0739972,True
58009816,"12, HOGEWALDSTRAAT, BEUNINGEN 6641 KE",Paradise Papers,,5.7854975,51.8583641,True
58010169,"2, CORNEILLELAAN UTRECHT 3533 CW",Paradise Papers,,5.0861875,52.0884846,True
58010287,"14 KAYA W.F.G. (JOMBI) MENSING, 2ND FLOOR, CURACAO",Paradise Papers,,,,True
58010644,"2, MARTINUS NIJHOFFLAAN, ES DELFT 2624",Paradise Papers,,,,True
58010645,"2, MARTINUS NIJHOFFLAN ST. DELFT 2624 ES",Paradise Papers,,,,True
58011764,"133, DE LAIRESSESTRAAT, 1070 AG, LA CIOTAT",Paradise Papers,,,,True
58013458,2564 BH'S GRAVENHAGE THORBECKELAAN 105 AMSTERDAM,Paradise Papers,,,,True
58014552,"16TH FLOOR ZURICH TOWER, MUZENSTRAAT 89, THE HAGUE 2511 WB",Paradise Papers,,,,True
58014648,"16, LEEWERIKKENLAAN, AERDENHOUT, 2111HB",Paradise Papers,,,,True
58014922,2993 PA BARENDRECHT MEERWEDESINGEL 61 NUMANSDORP,Paradise Papers,,,,True
58014938,2DE J VD HEIJDENSTR 24H AMSTERDAM 1073 JT,Paradise Papers,,,,True
58015000,"15, HOOGOORDDREEF, AMSTERDAM 1101BA",Paradise Papers,,4.9453081,52.3082981,True
58015821,17 HEYCOPSTRAAT UTRECHT 3521 EN,Paradise Papers,,5.1102663,52.0793091,True
58016604,"16, JOS EVERAARDSTRAAT, SINT JANSTEEN 4564CM",Paradise Papers,,4.0491869,51.2621023,True
58017282,"16TH FLOOR, ZURICH TOWER, MUZENSTRAAT 89, THE HAGUE, 2511WB",Paradise Papers,,,,True
58018252,1E BRAAMSTR 28 S-GRAVENHAGE 2563HV,Paradise Papers,,4.2686705,52.0729724,True
58019698,3331 MH ZWIJNDRECHT KLIPPERSHAVEN 6 ZWIJNDRECHT,Paradise Papers,,,,True
58020762,"1E ACHTERSTRAAT 6 BS, UTRECHT 3512VL",Paradise Papers,,5.1171109,52.096231,True
58021086,"2 MARTINUS NIJHOFFLAAN, 2624 ES DELFT, POSTBUS 1007, DELFT 2600 BA",Paradise Papers,,,,True
58024313,"2E, KEKERSTRAAT 41, AMSTERDAM 1104VB",Paradise Papers,,,,True
58025460,"22, HOEVEWEG, NL-6613 AE BALGOIJ",Paradise Papers,,5.7106707,51.7822375,True
58026031,"23, 3513 BR UTRECHT",Paradise Papers,,5.4897083,52.0714853,True
58026330,3012 NJ ROTTERDAM WEENA 336 THE NETHERLANDS,Paradise Papers,,,,True
58026952,"32, EGERTON CRESENT, CHELSEA",Paradise Papers,,,,True
58027791,"44H, OOSTZIJDE ZAANDAM BH1502",Paradise Papers,,,,True
58029220,"3176 PP POORTUGAAL, 10, SLOTVALKENSTEINSEDIJK",Paradise Papers,,4.3998058,51.8629159,True
58029471,"49, GOMPENSTRAAT, WAALWIJK 5145RM",Paradise Papers,,5.0303855,51.7000496,True
58031298,3 KELVONSTRAAT 5223 GD'S HERTOGENBOSCH,Paradise Papers,,,,True
58031311,3 SCHUBERTLAAN BILTHOVEN 3723 LM,Paradise Papers,,5.2227747,52.1395477,True
58031637,"52, TAMMINGASTRAAT, HORNHUIZEN 9978 PD",Paradise Papers,,6.3599025,53.3882151,True
58031781,"3452 CE UTRECHT, 49, KOBALTWEG",Paradise Papers,,5.0489035,52.1139749,True
58032907,"30, HAVIKLAAN, THE HAGUE, 2566XJ",Paradise Papers,,4.2555221,52.0795599,True
58032944,"37, BENTICKSTRAAT THE HAGUE 2582 SR",Paradise Papers,,,,True
58033952,"31, LANGE VOORHOUT, THE HAGUE",Paradise Papers,,4.3130769,52.0823617,True
58034534,"3114 HB, MAASBOULEVARD 7, SCHIEDAM",Paradise Papers,,,,True
58037442,"37, COORNINGLAAN, DRUTEN 6652GE",Paradise Papers,,5.6075329,51.8812788,True
58040408,"41, HENDRIK VAN BORSEELENKD AMSTELVEEN 1181AZ",Paradise Papers,,,,True
58040409,"41, HENDRIK VAN BORSSELENKD AMSTELVEEN 1181 AZ",Paradise Papers,,,,True
58040411,"41, KANTEEL STREET, AMSTERDAM 1083 DB",Paradise Papers,,,,True
58043337,7575 AT OLDENZAAL EDISONSTRAAT 1 OLDENZAAL,Paradise Papers,,,,True
58043656,58 HAREN 43 S' HERTOGENBOSCH AMSTERDAM,Paradise Papers,,,,True
58044371,"6, VREEDSTRAAT, BRUCHEM 5314BK",Paradise Papers,,5.2308139,51.7848002,True
58044460,"97F, FRED. ROESKESTRAAT AMSTERDAM 1076 EC",Paradise Papers,,4.8635454,52.3409704,True
58044818,5 P. COOPMANSS TROAT 8701 BM BOLSWARD,Paradise Papers,,,,True
58046397,"9, WILGENLAAN, AALSMEER 1431HT",Paradise Papers,,4.7629102,52.2666221,True
58046430,"601, STAWINSKYLAAN AMSTERDAM 1077XX",Paradise Papers,,,,True
58046849,"AMERSTRAAT 100-102, 3207 BB, SPIJKENISSE",Paradise Papers,,4.3488962,51.8472807,True
58046861,AMSTERLVEENSEWEG 760 AMSTERDAM,Paradise Papers,,,,True
58046862,"AMTELDIJK 6-1, AMSTERDAM 1074HP",Paradise Papers,,,,True
58047708,"ADMIRALITEITSKADE 62, ROTTERDAM 3063 ED",Paradise Papers,,4.5014737,51.9219608,True
58048543,"6, WEERTERBROEKPLANTSOEN, 6231 DW, MEERSSEN",Paradise Papers,,5.7428601,50.8876764,True
58048651,"60, GUSTAV MAHLERPLEIN, ITO-TOWER 7DE VERDIEPING, AMSTERDAM 1082MA",Paradise Papers,,,,True
58048865,"601, STRAWINSKYLAAN AMSTERDAM 1077XX",Paradise Papers,,4.8748724,52.3402105,True
58049121,"ARENSRAAT 1 3, 1223RE, HILVERSUM",Paradise Papers,,,,True
58049334,"ARNHEMSESTRAATWEG 37, NL-6881ND VELP",Paradise Papers,,5.9599202,51.9959409,True
58049529,"ATRIUM 7TH FLOOR, STRWINSKYLAAN 3105, AMSTERDAM 1077ZX",Paradise Papers,,,,True
58049530,"ATRIUM BUILDING, STRAWINSKYLAAN 3011, 1077ZX, KAUNAS",Paradise Papers,,,,True
58049917,"7, NACHTEGALENLAAN, AERDENHOUT 2111 HE",Paradise Papers,,4.5883198,52.3584764,True
58050020,"AVE. JOUNET 16, 1640, RHODE SAINT GENESE, BELGIUM",Paradise Papers,,,,True
58050435,"7, PROFESSOR J.H. BAVINCKLAAN, AMSTERDAM 1183 AT",Paradise Papers,,,,True
58051057,"BALJUW 19, NAALDWIJK 2671 BA",Paradise Papers,,4.2035894,51.9891423,True
58051065,"BALTHASAR FLORISZSTRAAT 11, 2ND FLOOR, AMSTERDAM 1071 TZ",Paradise Papers,,,,True
58051309,"BECKUMERSTRAAT 190, ENSCHEDE 7548BJ",Paradise Papers,,6.7897247,52.204645,True
58051310,"Beechavenue 129, Schiphol-Rijk, 1119RB",Paradise Papers,,4.746292,52.2801839,True
58051843,"BENNEBROEKERDREEF 3, 2121 CL BENNEBROEK",Paradise Papers,,4.5921664,52.3183079,True
58051860,"Bertelsberg 120, 4822 SM, Breda",Paradise Papers,,4.726391,51.6129444,True
58051861,BERVOETSBOS 127 HOOFDDORP 2134PN,Paradise Papers,,4.6636762,52.3160751,True
58052209,"85, BRIELSELAAN, ROTTERDAM",Paradise Papers,,4.48429,51.8956195,True
58052306,"BLAAK 504-508, ROTTERDAM 3011TA",Paradise Papers,,4.4864034,51.9186918,True
58052635,"BEETHOVENSTRAAT 243, AMSTERDAM 1077JE",Paradise Papers,,4.8774834,52.3420722,True
58052910,"765, RIJSWIJKSEPLEIN LX DEN HAAG 2516",Paradise Papers,,,,True
58052947,BEN VAN MEERENDONKSTRAAT 62 AMSTERDAM 1087LE,Paradise Papers,,5.0075064,52.351225,True
58053216,"BOEGSPRIET 8, PAPENDRECHT 3356",Paradise Papers,,4.7145469,51.8353771,True
58053447,"BOTERBLOEM 67, 1191 TN OUDERKERK AAN DE AMSTEL",Paradise Papers,,4.905376,52.29231,True
58053448,BOTTERLAAN 32 KORTGENE KORTGENE,Paradise Papers,,3.8177124,51.5547242,True
58053997,"BREDASEWEG 442, TILBURG 5037 LJ",Paradise Papers,,5.0472552,51.5571287,True
58054178,"Acaciastraat 1, 5386 GA, Geffen",Paradise Papers,,5.47006,51.7399866,True
58054185,"ACONDEUSSTRAAT 1, AMSTERDAM 1063 GB",Paradise Papers,,,,True
58054192,ADMIRAAL BANCKERTWEG 12 LEIDEN 2315 SR,Paradise Papers,,4.5118044,52.157168,True
